,filename,label
1434,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10721.JPEG,parachute
1435,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1074.JPEG,parachute
1436,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10744.JPEG,parachute
1437,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10748.JPEG,parachute
1438,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1075.JPEG,parachute
1439,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10775.JPEG,parachute
1440,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10796.JPEG,parachute
1441,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10844.JPEG,parachute
1442,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10892.JPEG,parachute
1443,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10913.JPEG,parachute
1444,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10916.JPEG,parachute
1445,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10919.JPEG,parachute
1446,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10923.JPEG,parachute
1447,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10933.JPEG,parachute
1448,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10946.JPEG,parachute
1449,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10949.JPEG,parachute
1450,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1097.JPEG,parachute
1451,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10980.JPEG,parachute
1452,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_10999.JPEG,parachute
1453,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1100.JPEG,parachute
1454,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11014.JPEG,parachute
1455,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11042.JPEG,parachute
1456,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11053.JPEG,parachute
1457,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11056.JPEG,parachute
1458,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11081.JPEG,parachute
1459,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11098.JPEG,parachute
1460,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11109.JPEG,parachute
1461,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11137.JPEG,parachute
1462,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11187.JPEG,parachute
1463,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11210.JPEG,parachute
1464,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11216.JPEG,parachute
1465,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11222.JPEG,parachute
1466,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11237.JPEG,parachute
1467,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11255.JPEG,parachute
1468,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11282.JPEG,parachute
1469,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11313.JPEG,parachute
1470,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11326.JPEG,parachute
1471,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1135.JPEG,parachute
1472,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11359.JPEG,parachute
1473,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1137.JPEG,parachute
1474,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11378.JPEG,parachute
1475,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11387.JPEG,parachute
1476,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11439.JPEG,parachute
1477,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11450.JPEG,parachute
1478,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11452.JPEG,parachute
1479,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11477.JPEG,parachute
1480,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11491.JPEG,parachute
1481,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11494.JPEG,parachute
1482,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11539.JPEG,parachute
1483,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11561.JPEG,parachute
1484,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11580.JPEG,parachute
1485,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11584.JPEG,parachute
1486,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11587.JPEG,parachute
1487,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11593.JPEG,parachute
1488,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11609.JPEG,parachute
1489,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11628.JPEG,parachute
1490,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11658.JPEG,parachute
1491,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11694.JPEG,parachute
1492,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11697.JPEG,parachute
1493,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11699.JPEG,parachute
1494,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1171.JPEG,parachute
1495,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11730.JPEG,parachute
1496,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11737.JPEG,parachute
1497,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1175.JPEG,parachute
1498,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11755.JPEG,parachute
1499,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11759.JPEG,parachute
1500,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11787.JPEG,parachute
1501,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11802.JPEG,parachute
1502,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11803.JPEG,parachute
1503,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11809.JPEG,parachute
1504,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11845.JPEG,parachute
1505,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11854.JPEG,parachute
1506,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11886.JPEG,parachute
1507,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11901.JPEG,parachute
1508,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11912.JPEG,parachute
1509,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11931.JPEG,parachute
1510,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_11943.JPEG,parachute
1511,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12.JPEG,parachute
1512,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12049.JPEG,parachute
1513,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12053.JPEG,parachute
1514,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12055.JPEG,parachute
1515,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12070.JPEG,parachute
1516,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12088.JPEG,parachute
1517,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12094.JPEG,parachute
1518,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_121.JPEG,parachute
1519,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12164.JPEG,parachute
1520,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12165.JPEG,parachute
1521,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12195.JPEG,parachute
1522,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12205.JPEG,parachute
1523,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12212.JPEG,parachute
1524,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1222.JPEG,parachute
1525,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12235.JPEG,parachute
1526,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12247.JPEG,parachute
1527,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12301.JPEG,parachute
1528,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12323.JPEG,parachute
1529,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12326.JPEG,parachute
1530,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12331.JPEG,parachute
1531,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12349.JPEG,parachute
1532,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12378.JPEG,parachute
1533,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12400.JPEG,parachute
1534,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12401.JPEG,parachute
1535,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12413.JPEG,parachute
1536,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12446.JPEG,parachute
1537,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12491.JPEG,parachute
1538,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12501.JPEG,parachute
1539,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1251.JPEG,parachute
1540,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12517.JPEG,parachute
1541,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12560.JPEG,parachute
1542,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12568.JPEG,parachute
1543,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12593.JPEG,parachute
1544,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12628.JPEG,parachute
1545,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12641.JPEG,parachute
1546,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1265.JPEG,parachute
1547,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12694.JPEG,parachute
1548,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12752.JPEG,parachute
1549,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12753.JPEG,parachute
1550,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12775.JPEG,parachute
1551,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12788.JPEG,parachute
1552,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_128.JPEG,parachute
1553,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12801.JPEG,parachute
1554,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12811.JPEG,parachute
1555,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12816.JPEG,parachute
1556,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12831.JPEG,parachute
1557,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12842.JPEG,parachute
1558,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1286.JPEG,parachute
1559,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12883.JPEG,parachute
1560,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12900.JPEG,parachute
1561,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1291.JPEG,parachute
1562,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_12973.JPEG,parachute
1563,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13016.JPEG,parachute
1564,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13029.JPEG,parachute
1565,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13072.JPEG,parachute
1566,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13074.JPEG,parachute
1567,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13075.JPEG,parachute
1568,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13078.JPEG,parachute
1569,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13100.JPEG,parachute
1570,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13114.JPEG,parachute
1571,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13129.JPEG,parachute
1572,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13175.JPEG,parachute
1573,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13184.JPEG,parachute
1574,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13198.JPEG,parachute
1575,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13208.JPEG,parachute
1576,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13209.JPEG,parachute
1577,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13224.JPEG,parachute
1578,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13236.JPEG,parachute
1579,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13242.JPEG,parachute
1580,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13264.JPEG,parachute
1581,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13276.JPEG,parachute
1582,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13283.JPEG,parachute
1583,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13285.JPEG,parachute
1584,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13290.JPEG,parachute
1585,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13314.JPEG,parachute
1586,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13315.JPEG,parachute
1587,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13321.JPEG,parachute
1588,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13410.JPEG,parachute
1589,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1346.JPEG,parachute
1590,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13476.JPEG,parachute
1591,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13565.JPEG,parachute
1592,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13587.JPEG,parachute
1593,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13596.JPEG,parachute
1594,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13600.JPEG,parachute
1595,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13681.JPEG,parachute
1596,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13769.JPEG,parachute
1597,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13790.JPEG,parachute
1598,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1389.JPEG,parachute
1599,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13894.JPEG,parachute
1600,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13896.JPEG,parachute
1601,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_13944.JPEG,parachute
1602,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14005.JPEG,parachute
1603,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14016.JPEG,parachute
1604,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14019.JPEG,parachute
1605,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14065.JPEG,parachute
1606,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14089.JPEG,parachute
1607,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14090.JPEG,parachute
1608,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14128.JPEG,parachute
1609,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_142.JPEG,parachute
1610,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1421.JPEG,parachute
1611,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1430.JPEG,parachute
1612,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14304.JPEG,parachute
1613,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14368.JPEG,parachute
1614,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1446.JPEG,parachute
1615,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14472.JPEG,parachute
1616,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14497.JPEG,parachute
1617,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14504.JPEG,parachute
1618,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14530.JPEG,parachute
1619,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14583.JPEG,parachute
1620,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14703.JPEG,parachute
1621,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14853.JPEG,parachute
1622,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14859.JPEG,parachute
1623,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1487.JPEG,parachute
1624,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14901.JPEG,parachute
1625,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1496.JPEG,parachute
1626,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14967.JPEG,parachute
1627,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_14974.JPEG,parachute
1628,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15019.JPEG,parachute
1629,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15067.JPEG,parachute
1630,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15096.JPEG,parachute
1631,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_1517.JPEG,parachute
1632,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15234.JPEG,parachute
1633,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15299.JPEG,parachute
1634,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15312.JPEG,parachute
1635,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15364.JPEG,parachute
1636,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15382.JPEG,parachute
1637,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15395.JPEG,parachute
1638,C:\Users\kruets\Documents\Workspace\dvc_test\repo_git\data-version-control\data\raw\train\n03888257\n03888257_15415.JPEG,parachute
